,x,y
728,47.48384,16.421984
729,44.93956,15.5244255
730,44.563305,15.311157
731,36.213127,12.581116
732,35.21219,12.170681
733,34.725693,11.922607
734,34.202446,11.662937
735,87.04342,28.340843
736,85.05033,27.617262
737,83.534935,27.04445
738,83.5629,26.958752
739,34.525932,11.292446
740,47.56202,15.312443
741,80.03682,25.467766
742,66.12918,20.889135
743,87.359665,27.495476
744,77.530846,24.204227
745,87.48026,27.249987
746,50.018337,15.237049
747,66.39833,20.312454
748,77.15615,23.613375
749,77.1841,23.527676
750,79.01262,24.01028
751,84.91995,25.78026
752,87.59361,26.529613
753,44.03183,12.591415
754,65.776764,19.360132
755,76.53459,22.661045
756,85.71233,25.463242
757,65.41086,18.866571
758,42.096207,11.318855
759,80.19318,23.248672
760,49.67627,13.427757
761,40.3619,10.298874
762,78.34863,22.193895
763,47.464264,12.257004
764,40.391415,9.835598
765,80.28894,22.333714
766,66.05058,17.650702
767,44.132286,10.543716
768,40.256348,9.131336
769,83.90198,22.812449
770,67.23838,17.363977
771,65.93468,16.763454
772,47.397015,10.723484
773,43.080124,9.171925
774,41.07824,8.351044
775,42.9347,8.747959
776,47.2899,9.933529
777,66.4538,15.793083
778,77.827515,19.193872
779,81.043594,20.019905
780,77.755585,18.79309
781,66.60391,15.08432
782,86.511536,21.273127
783,66.68775,14.827225
784,85.603226,20.702898
785,67.69026,14.860085
786,49.11586,8.80851
787,48.76755,8.509544
788,47.169876,7.8162384
789,43.734886,6.5430336
790,42.13721,5.8497353
791,85.37863,19.403267
792,83.52374,18.628777
793,83.395905,18.399397
794,83.56205,18.262794
795,83.801674,18.149397
796,84.041306,18.03599
797,84.6484,18.038567
798,84.26334,17.727999
799,84.68671,17.672583
800,67.79384,12.057228
801,47.81428,5.4676323
802,43.562084,3.8419838
803,43.76497,3.71698
804,39.30109,2.1190338
805,47.523438,4.6196938
806,45.631786,3.833599
807,43.77689,3.0591125
808,43.61231,2.8181343
809,44.513374,2.913494
810,46.369835,3.3104057
811,67.40778,9.761459
812,39.527813,0.67829895
813,68.53969,9.646122
814,68.55004,9.365833
815,75.505424,11.277569
816,39.312016,-0.5240288
817,67.39644,8.056541
818,75.60118,10.362614
819,67.55534,7.4450684
820,39.152122,-1.8977509
821,67.75099,6.845196
822,39.421265,-2.474434
823,67.57918,6.1293373
824,68.8389,6.2433777
825,39.627274,-3.354599
826,42.136368,-2.846222
827,67.72205,4.94569
828,41.679382,-3.5575638
829,40.80783,-4.1162033
830,74.52321,6.336155
831,67.77228,3.9218407
832,40.112778,-5.091728
833,39.388214,-5.6039696
834,39.54555,-5.8378677
835,67.8872,2.8238945
836,73.804886,4.313591
837,72.86141,3.3541794
838,67.94934,1.1421776
839,72.416336,1.9849625
840,72.76777,1.5287666
841,67.7822,-0.7064247
842,72.147766,0.19886017
843,71.02936,-0.721241
844,68.69831,-2.024086
845,67.91941,-2.7425194
846,67.700485,-3.1896973
847,67.80349,-3.6297798
848,67.55819,-4.368828
849,69.012,-4.4770737
850,68.65802,-5.628502
851,67.57947,-7.292179
852,68.5204,-7.940384
853,68.16486,-8.714218
854,68.66328,-9.124023
