,x,y
267,62.266632,60.600216
268,63.297527,60.19171
269,48.389236,65.88968
270,62.47814,60.306805
271,41.040844,68.591965
272,63.54873,59.672974
273,48.46862,65.439026
274,60.152107,60.809322
275,48.851948,65.07753
276,60.53543,60.44783
277,79.43518,52.9586
278,58.856964,60.90333
279,63.152363,59.201237
280,58.553024,60.814175
281,62.848427,59.112076
282,41.067497,67.5334
283,62.7163,58.954834
284,41.10719,67.308075
285,63.615074,58.389084
286,41.318695,67.01466
287,63.9984,58.027588
288,41.35839,66.78934
289,63.69446,57.93843
290,41.398083,66.56401
291,63.905968,57.64502
292,41.094143,66.47484
293,41.133835,66.24951
294,64.32899,57.05819
295,57.152412,59.692387
296,41.385044,65.730774
297,64.58019,56.53945
298,64.27625,56.45029
299,41.29261,65.348206
300,79.77938,50.097412
301,56.967552,58.92724
302,50.13461,61.425266
303,41.06806,64.80838
304,56.703312,58.612747
305,56.399372,58.52359
306,41.319263,64.28964
307,80.32148,48.834602
308,80.18936,48.677357
309,50.333076,60.29863
310,80.91632,48.179695
311,55.0118,58.235027
312,85.25141,46.252262
313,55.051495,58.0097
314,81.85478,47.38861
315,41.345913,63.231083
316,64.02561,54.24401
317,82.23811,47.02712
318,41.041973,63.141926
319,54.615433,57.763298
320,85.026855,45.71245
321,50.187912,59.30815
322,54.48331,57.606052
323,84.20747,45.82754
324,50.914867,58.810486
325,83.90353,45.738384
326,85.96532,44.921375
327,54.04725,57.359642
328,41.20075,62.24061
329,63.88045,53.253536
330,50.690315,58.270668
331,86.0844,44.245388
332,53.135433,57.092163
333,63.788017,52.870964
334,50.08244,58.092346
335,62.28137,53.258392
336,63.312263,52.849888
337,49.950317,57.935104
338,63.180145,52.692646
339,52.39543,56.756596
340,62.876205,52.603477
341,50.029705,57.484444
342,62.400448,52.5824
343,49.55395,57.463364
344,62.09651,52.49324
345,41.002846,60.642235
346,61.105312,52.67642
347,41.04254,60.416904
348,60.629555,52.655342
349,40.738598,60.327747
350,59.981983,52.70235
351,61.700146,52.02151
352,52.461777,55.472713
353,87.68405,41.515514
354,50.439682,56.064384
355,87.380104,41.42635
356,50.30756,55.907143
357,61.131958,51.61786
358,51.54996,55.205227
359,53.611755,54.38822
360,40.76525,59.269188
361,52.105103,54.77565
362,54.166893,53.95864
363,61.03953,51.235287
364,52.832058,54.277985
365,60.220142,51.35038
366,52.528122,54.188828
367,60.259834,51.125053
368,54.285976,53.282654
369,60.471348,50.831635
370,53.294773,53.465828
371,55.70019,52.512657
372,52.990833,53.37667
373,55.22444,52.491577
374,87.182205,39.827972
375,56.29503,51.85775
376,56.50654,51.56434
377,55.858967,51.611347
378,87.301285,39.151993
379,57.273186,50.841347
380,55.93835,51.160683
381,59.202858,49.86709
382,87.20886,38.769413
383,57.18076,50.458767
384,59.24255,49.64176
385,40.03886,57.041832
386,58.766796,49.620686
387,59.969505,49.1441
388,57.94741,49.73578
389,59.321938,49.19111
390,39.946426,56.65926
391,58.846184,49.170033
392,58.19861,49.21704
393,40.065506,55.98327
394,87.010956,37.17104
395,39.66914,55.51154
396,39.748528,55.060886
397,39.656097,54.678307
398,39.22004,54.431904
399,39.431545,54.138493
400,39.299423,53.981247
401,85.5576,35.44135
402,85.293365,35.12686
403,38.98244,53.058857
404,38.586075,52.58712
405,38.453953,52.429874
406,38.01789,52.18347
407,37.753647,51.868984
408,83.49638,33.533333
409,82.71669,33.4231
410,82.584564,33.265854
411,82.452446,33.108612
412,82.53183,32.65795
413,36.73636,50.385696
414,83.29848,31.934961
415,83.338165,31.709633
416,36.511806,49.84588
417,84.144516,30.761314
418,36.287254,49.30606
419,85.12267,29.744905
420,34.17273,49.515167
421,36.0627,48.766247
422,34.727867,49.085587
423,85.7572,28.864676
424,34.939377,48.79217
425,36.313904,48.247498
426,34.635437,48.70301
427,85.836586,28.414013
428,34.675133,48.477684
429,36.39329,47.796844
430,34.199375,48.456608
431,35.917538,47.77577
432,33.72362,48.43553
433,35.613598,47.686607
434,33.763313,48.210205
435,34.318455,47.780624
436,35.34935,47.372124
437,35.045418,47.282955
438,34.054214,47.46613
439,35.77237,46.785294
440,84.95142,27.08797
441,84.819305,26.930727
442,84.85899,26.7054
443,82.66508,27.365164
444,84.726875,26.548157
445,73.942154,30.61211
446,82.70477,27.139828
447,73.29459,30.659115
448,84.29081,26.301748
449,81.237816,27.301933
450,73.717606,30.072292
451,81.62115,26.940434
452,76.16272,28.893793
453,35.48204,44.804344
454,75.34334,29.008884
455,78.77966,27.647205
456,72.462166,29.940975
457,75.72666,28.64738
458,79.16298,27.285704
459,35.90506,44.217518
460,74.39183,28.966728
461,79.37449,26.992294
462,72.197914,29.62649
463,74.43152,28.741398
464,78.72693,27.039299
465,34.609917,44.31153
466,72.409424,29.333078
467,74.471214,28.516071
468,77.73572,27.222475
469,34.649612,44.086205
470,73.82365,28.563078
471,78.97813,26.520561
472,35.54838,43.52046
473,71.286095,29.35901
474,74.72243,27.997332
475,33.182655,44.248306
476,36.79079,42.818542
477,79.05751,26.069908
478,35.9714,42.933628
479,70.85004,29.112598
480,35.83928,42.776386
481,32.44265,43.912735
482,70.92943,28.661945
483,37.121376,41.849144
484,34.2402,42.781242
485,37.16107,41.623817
486,39.222862,40.80681
487,34.79534,42.35166
488,37.888023,41.126152
489,33.46051,42.670998
490,39.30225,40.356148
491,32.812935,42.718006
492,38.139233,40.607407
493,71.47153,27.399134
494,38.522556,40.24591
495,38.73407,39.9525
496,32.588383,42.178192
497,39.97647,39.250584
498,32.62808,41.952866
499,40.359795,38.88909
500,33.011402,41.59137
501,41.430386,38.25526
502,31.848385,41.842625
503,36.315598,40.07244
504,41.81371,37.893757
505,31.888079,41.617294
506,33.949867,40.80029
507,42.197037,37.532265
508,72.093,25.685667
509,32.2714,41.255802
510,33.474113,40.779213
511,34.848644,40.234543
512,42.23673,37.306934
513,72.1327,25.460339
514,34.20107,40.28155
515,35.231964,39.873047
516,42.620052,36.94544
517,30.460814,41.55407
518,42.831562,36.65203
519,72.72754,24.805431
520,40.809464,37.243706
521,44.073967,35.950115
522,47.166653,34.724606
523,36.72558,38.652386
524,42.91095,36.201366
525,44.457294,35.58861
526,46.862717,34.635437
527,30.06445,41.08233
528,41.576115,36.520714
529,43.46609,35.771786
530,45.699696,34.886696
531,72.84662,24.129442
532,37.664043,37.861313
533,42.303074,36.02305
534,44.021233,35.34221
535,46.942104,34.184784
536,32.72107,39.610416
537,43.54548,35.321133
538,47.15361,33.891373
539,32.93258,39.317005
540,43.241535,35.23197
541,44.959698,34.551132
542,45.990593,34.14263
543,72.9657,23.45346
544,32.80046,39.159763
545,38.985832,36.708744
546,43.45305,34.93856
547,45.51484,34.121555
548,46.545734,33.71305
549,31.981071,39.274853
550,33.699234,38.594017
551,39.884605,36.142994
552,30.989872,39.458023
553,33.567112,38.436768
554,39.752483,35.98575
555,43.1888,34.62407
556,31.545012,39.028446
557,40.13581,35.624252
558,43.40031,34.330658
559,33.990128,37.849945
560,41.206398,34.990417
561,42.409107,34.513832
562,74.7105,21.714062
563,38.668854,35.78635
564,41.58972,34.628925
565,74.578384,21.556816
566,38.708546,35.561024
567,74.96171,21.19532
568,39.263687,35.131447
569,42.700005,33.769768
570,35.179794,36.540123
571,39.475197,34.838028
572,40.67791,34.36144
573,41.708805,33.952934
574,35.563126,36.178627
575,40.202156,34.340363
576,41.233047,33.931858
577,35.77463,35.885216
578,38.351868,34.863956
579,36.329773,35.455635
580,39.766094,34.093956
581,38.25944,34.481388
582,74.68442,20.047604
583,33.831917,36.02624
584,38.299133,34.256058
585,39.501846,33.779472
586,28.717133,37.84343
587,31.294373,36.822174
588,32.6689,36.2775
589,33.871613,35.80091
590,38.510643,33.96265
591,39.713352,33.48606
592,28.928646,37.55001
593,31.162252,36.66492
594,32.708595,36.052166
595,75.147125,19.235447
596,29.999233,36.91618
597,36.700054,34.26091
598,30.210741,36.622772
599,27.845013,37.350616
600,30.59407,36.261276
601,75.78166,18.355211
602,30.290127,36.172115
603,75.649536,18.197968
604,30.673454,35.81062
605,37.374275,33.15535
606,30.88496,35.5172
607,33.634018,34.427856
608,37.585785,32.86193
609,31.096474,35.22379
610,33.33008,34.3387
