,x,y
452,39.217262,44.452698
453,73.731384,44.78053
454,53.06228,44.448093
455,29.342201,44.08667
456,67.74631,44.45145
457,46.23819,44.111042
458,83.727005,44.46713
459,56.04067,44.06804
460,38.88018,43.76893
461,73.546844,44.098206
462,52.801468,43.765038
463,28.852571,43.401447
464,66.60835,43.76007
465,45.748558,43.42582
466,82.62718,43.77611
467,54.712017,43.374847
468,36.10232,43.061966
469,68.40449,43.368786
470,47.88793,43.037796
471,84.46146,43.38519
472,64.82205,43.06253
473,42.32237,42.7127
474,82.55706,43.094868
475,55.6716,42.703384
476,38.930622,42.40826
477,76.91522,42.769054
478,55.712196,42.431545
479,41.488274,42.16032
480,82.82894,42.552994
481,65.13454,42.24881
482,44.884937,41.920357
483,84.62385,42.297817
484,67.61591,42.000153
485,47.70955,41.674953
486,29.862597,41.369324
487,74.59747,41.794235
488,55.835224,41.47991
489,41.687572,41.20941
490,27.196684,40.935658
491,71.664604,41.358032
492,51.75824,41.03284
493,38.220783,40.768143
494,83.45144,41.197765
495,66.672325,40.902267
496,45.965084,40.56947
497,28.537638,40.267822
498,72.280945,40.68332
499,47.91254,40.315742
500,30.980877,40.0188
501,82.8474,40.51145
502,67.708176,40.231537
503,46.276333,39.891857
504,30.526922,39.606148
505,81.55443,40.09083
506,65.118546,39.798595
507,38.118675,39.406025
508,83.578156,39.837822
509,67.94315,39.5532
510,45.481606,39.203728
511,29.732193,38.918022
512,75.420494,39.35199
513,55.704823,39.02861
514,36.446793,38.709576
515,81.83,39.140644
516,66.5001,38.858913
517,38.35611,38.45548
518,84.31138,38.891983
519,67.83736,38.599392
520,40.189156,38.200665
521,28.406008,37.95262
522,73.445984,38.380432
523,46.255424,37.986053
524,29.933954,37.69491
525,75.736664,38.129967
526,51.482674,37.763477
527,33.330624,37.45494
528,79.4003,37.892532
529,56.328552,37.537273
530,36.727287,37.21498
531,79.593445,37.62214
532,64.988144,37.347294
533,36.958572,36.944942
534,79.21454,37.34631
535,56.066513,36.990326
536,34.405846,36.64847
537,75.89906,37.042595
538,46.954197,36.63154
539,29.564886,36.330257
540,74.07094,36.752995
541,39.291092,36.28653
542,84.29292,36.713974
543,55.76757,36.306915
544,34.869644,35.972298
545,50.887245,36.124443
546,29.646084,35.78657
547,46.312016,35.94487
548,76.74546,36.23394
549,41.851204,35.766388
550,66.1827,35.997498
551,37.428524,35.588257
552,49.632412,35.704178
553,28.162428,35.364132
554,45.209732,35.526054
555,75.98641,35.818386
556,41.015877,35.35011
557,56.347008,35.49573
558,37.08898,35.176697
559,49.29287,35.292614
560,28.471214,34.95872
561,45.861755,35.1239
562,76.867256,35.418407
563,42.6976,34.957737
564,67.67744,35.195007
565,39.876682,34.79483
566,53.644196,34.9256
567,37.51341,34.63627
568,49.717297,34.75219
569,29.963486,34.428436
570,47.582848,34.595795
571,84.61401,34.947533
572,45.82977,34.44303
573,77.064095,34.739708
574,44.34365,34.2928
575,75.69238,34.590565
576,43.277042,34.146557
577,74.58764,34.44396
578,42.439255,34.00248
579,67.68605,34.242287
580,41.754017,33.85986
581,66.61944,34.096043
582,41.106915,33.717598
583,56.32364,33.862137
584,40.49795,33.575695
585,55.714676,33.72023
586,39.850853,33.433437
587,53.313263,33.56131
588,39.127476,33.290455
589,51.33136,33.406372
590,38.4041,33.14747
591,67.540886,33.424225
592,46.83364,33.09142
593,37.834503,32.869827
594,28.835365,32.648235
595,76.65935,33.10249
596,67.96531,32.883797
